,antecedants,consequents,antecedent support,consequent support,support,confidence,lift,leverage,conviction
1751,"frozenset({'trace_length_max', 'call_depth_median', 'global_nesting_depth_median', 'call_depth_max'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.06666666666666667,0.7272727272727273,1.5311004784688997,0.023125000000000007,1.9250000000000003
2330,"frozenset({'trace_length_max', 'global_nesting_depth_max', 'call_depth_max', 'global_nesting_depth_median', 'trace_length_median'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.06666666666666667,0.7272727272727273,1.5311004784688997,0.023125000000000007,1.9250000000000003
2444,"frozenset({'trace_length_max', 'global_nesting_depth_max', 'call_depth_max', 'global_nesting_depth_median', 'call_depth_median'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.06666666666666667,0.7272727272727273,1.5311004784688997,0.023125000000000007,1.9250000000000003
2559,"frozenset({'trace_length_max', 'call_depth_max', 'global_nesting_depth_median', 'trace_length_median', 'call_depth_median'})",frozenset({'AFL_data'}),0.09166666666666666,0.475,0.06666666666666667,0.7272727272727273,1.5311004784688997,0.023125000000000007,1.9250000000000003
421,"frozenset({'global_nesting_depth_median_neg', 'call_depth_median'})",frozenset({'AFL_data'}),0.14166666666666666,0.475,0.1,0.7058823529411765,1.4860681114551084,0.03270833333333334,1.7850000000000004
2156,"frozenset({'call_depth_max_neg', 'global_nesting_depth_max_neg', 'trace_length_max_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.08333333333333333,0.475,0.058333333333333334,0.7000000000000001,1.473684210526316,0.018750000000000003,1.7500000000000004
2250,"frozenset({'trace_length_median_neg', 'global_nesting_depth_max_neg', 'call_depth_max_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.08333333333333333,0.475,0.058333333333333334,0.7000000000000001,1.473684210526316,0.018750000000000003,1.7500000000000004
2727,"frozenset({'trace_length_median_neg', 'global_nesting_depth_max_neg', 'call_depth_max_neg', 'trace_length_max_neg', 'global_nesting_depth_median_neg'})",frozenset({'AFL_data'}),0.08333333333333333,0.475,0.058333333333333334,0.7000000000000001,1.473684210526316,0.018750000000000003,1.7500000000000004
406,"frozenset({'trace_length_max_neg', 'call_depth_median'})",frozenset({'AFL_data'}),0.10833333333333334,0.475,0.075,0.6923076923076923,1.45748987854251,0.023541666666666662,1.70625
1890,"frozenset({'call_depth_median', 'global_nesting_depth_median', 'global_nesting_depth_max', 'call_depth_max'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.09166666666666666,0.6875,1.4473684210526316,0.028333333333333335,1.6800000000000002
1039,"frozenset({'call_depth_max', 'global_nesting_depth_median', 'call_depth_median'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.09166666666666666,0.6875,1.4473684210526316,0.028333333333333335,1.6800000000000002
914,"frozenset({'global_nesting_depth_median', 'global_nesting_depth_max', 'call_depth_max'})",frozenset({'AFL_data'}),0.13333333333333333,0.475,0.09166666666666666,0.6875,1.4473684210526316,0.028333333333333335,1.6800000000000002
